Freq.	S21(v1)
2.44242883088304e+05	2.71758641554447e-15,-3.81424544139155e-14
2.45180435050058e+05	2.65138575201851e-15,-3.73809873806900e-14
2.46121585903496e+05	2.58683492725021e-15,-3.66350342363145e-14
2.47066349463342e+05	2.52389159533084e-15,-3.59042699822966e-14
2.48014739597351e+05	2.46251453848881e-15,-3.51883766874811e-14
2.48966770226506e+05	2.40266363562580e-15,-3.44870433267222e-14
2.49922455325232e+05	2.34429983177950e-15,-3.37999656234688e-14
2.50881808921593e+05	2.28738510848385e-15,-3.31268458961603e-14
2.51844845097503e+05	2.23188245499885e-15,-3.24673929083328e-14
2.52811577988931e+05	2.17775584038271e-15,-3.18213217223416e-14
2.53782021786108e+05	2.12497018638015e-15,-3.11883535566040e-14
2.54756190733734e+05	2.07349134110159e-15,-3.05682156462740e-14
2.55734099131191e+05	2.02328605346853e-15,-2.99606411072581e-14
2.56715761332751e+05	1.97432194840170e-15,-2.93653688034881e-14
2.57701191747784e+05	1.92656750272880e-15,-2.87821432173659e-14
2.58690404840974e+05	1.87999202178986e-15,-2.82107143233011e-14
2.59683415132527e+05	1.83456561671874e-15,-2.76508374642596e-14
2.60680237198390e+05	1.79025918237998e-15,-2.71022732312491e-14
2.61680885670458e+05	1.74704437594107e-15,-2.65647873456654e-14
2.62685375236793e+05	1.70489359606067e-15,-2.60381505444267e-14
2.63693720641838e+05	1.66377996267401e-15,-2.55221384678259e-14
2.64705936686637e+05	1.62367729735740e-15,-2.50165315500327e-14
2.65722038229045e+05	1.58456010425416e-15,-2.45211149121765e-14
2.66742040183955e+05	1.54640355154511e-15,-2.40356782579479e-14
2.67765957523508e+05	1.50918345344706e-15,-2.35600157716535e-14
2.68793805277320e+05	1.47287625272345e-15,-2.30939260186626e-14
2.69825598532700e+05	1.43745900369173e-15,-2.26372118481880e-14
2.70861352434869e+05	1.40290935571244e-15,-2.21896802983388e-14
2.71901082187185e+05	1.36920553714582e-15,-2.17511425033934e-14
2.72944803051368e+05	1.33632633976167e-15,-2.13214136032320e-14
2.73992530347720e+05	1.30425110358910e-15,-2.09003126548804e-14
2.75044279455351e+05	1.27295970219307e-15,-2.04876625461082e-14
2.76100065812406e+05	1.24243252836494e-15,-2.00832899110339e-14
2.77159904916291e+05	1.21265048021479e-15,-1.96870250476847e-14
2.78223812323901e+05	1.18359494765368e-15,-1.92987018374653e-14
2.79291803651847e+05	1.15524779925414e-15,-1.89181576664868e-14
2.80363894576686e+05	1.12759136947795e-15,-1.85452333487106e-14
2.81440100835152e+05	1.10060844626023e-15,-1.81797730508636e-14
2.82520438224383e+05	1.07428225893937e-15,-1.78216242190801e-14
2.83604922602161e+05	1.04859646652280e-15,-1.74706375072292e-14
2.84693569887137e+05	1.02353514627860e-15,-1.71266667068859e-14
2.85786396059066e+05	9.99082782643466e-16,-1.67895686789063e-14
2.86883417159045e+05	9.75224256437844e-16,-1.64592032865685e-14
2.87984649289746e+05	9.51944834379259e-16,-1.61354333302393e-14
2.89090108615654e+05	9.29230158885141e-16,-1.58181244835325e-14
2.90199811363300e+05	9.07066238156772e-16,-1.55071452309201e-14
2.91313773821505e+05	8.85439436536197e-16,-1.52023668067635e-14
2.92432012341616e+05	8.64336465128209e-16,-1.49036631357287e-14
2.93554543337744e+05	8.43744372679747e-16,-1.46109107745540e-14
2.94681383287011e+05	8.23650536709270e-16,-1.43239888551360e-14
2.95812548729785e+05	8.04042654878957e-16,-1.40427790289036e-14
2.96948056269927e+05	7.84908736602699e-16,-1.37671654124487e-14
2.98087922575035e+05	7.66237094883174e-16,-1.34970345343835e-14
2.99232164376685e+05	7.48016338371401e-16,-1.32322752833954e-14
3.00380798470681e+05	7.30235363642433e-16,-1.29727788574705e-14
3.01533841717298e+05	7.12883347681029e-16,-1.27184387142590e-14
3.02691311041532e+05	6.95949740571302e-16,-1.24691505225540e-14
3.03853223433346e+05	6.79424258384547e-16,-1.22248121148587e-14
3.05019595947923e+05	6.63296876259629e-16,-1.19853234410145e-14
3.06190445705911e+05	6.47557821670462e-16,-1.17505865228677e-14
3.07365789893680e+05	6.32197567875281e-16,-1.15205054099470e-14
3.08545645763570e+05	6.17206827542574e-16,-1.12949861361308e-14
3.09730030634148e+05	6.02576546548688e-16,-1.10739366772794e-14
3.10918961890458e+05	5.88297897942265e-16,-1.08572669098100e-14
3.12112456984280e+05	5.74362276070818e-16,-1.06448885701924e-14
3.13310533434383e+05	5.60761290864901e-16,-1.04367152153443e-14
3.14513208826784e+05	5.47486762275436e-16,-1.02326621839035e-14
3.15720500815007e+05	5.34530714859920e-16,-1.00326465583593e-14
3.16932427120339e+05	5.21885372513345e-16,-9.83658712802065e-15
3.18149005532094e+05	5.09543153339791e-16,-9.64440435280225e-15
3.19370253907870e+05	4.97496664660774e-16,-9.45602032781087e-15
3.20596190173816e+05	4.85738698156527e-16,-9.27135874871134e-15
3.21826832324889e+05	4.74262225136542e-16,-9.09034487785570e-15
3.23062198425125e+05	4.63060391935765e-16,-8.91290551115711e-15
3.24302306607898e+05	4.52126515432968e-16,-8.73896894569150e-15
3.25547175076190e+05	4.41454078687926e-16,-8.56846494801037e-15
3.26796822102857e+05	4.31036726694097e-16,-8.40132472314796e-15
3.28051266030898e+05	4.20868262243633e-16,-8.23748088430732e-15
3.29310525273723e+05	4.10942641901619e-16,-8.07686742320925e-15
3.30574618315422e+05	4.01253972086531e-16,-7.91941968108922e-15
3.31843563711040e+05	3.91796505254010e-16,-7.76507432032729e-15
3.33117380086849e+05	3.82564636181089e-16,-7.61376929669658e-15
3.34396086140616e+05	3.73552898348149e-16,-7.46544383221619e-15
3.35679700641885e+05	3.64755960415904e-16,-7.32003838859476e-15
3.36968242432246e+05	3.56168622794839e-16,-7.17749464125130e-15
3.38261730425617e+05	3.47785814304560e-16,-7.03775545389996e-15
3.39560183608517e+05	3.39602588920621e-16,-6.90076485368623e-15
3.40863621040348e+05	3.31614122606425e-16,-6.76646800686178e-15
3.42172061853672e+05	3.23815710227911e-16,-6.63481119498595e-15
3.43485525254496e+05	3.16202762548761e-16,-6.50574179164182e-15
3.44804030522548e+05	3.08770803303951e-16,-6.37920823965532e-15
3.46127597011567e+05	3.01515466349523e-16,-6.25516002880604e-15
3.47456244149579e+05	2.94432492886513e-16,-6.13354767401859e-15
3.48789991439191e+05	2.87517728757040e-16,-6.01432269402375e-15
3.50128858457869e+05	2.80767121810599e-16,-5.89743759047880e-15
3.51472864858232e+05	2.74176719338675e-16,-5.78284582753681e-15
3.52822030368335e+05	2.67742665575831e-16,-5.67050181185470e-15
3.54176374791964e+05	2.61461199265491e-16,-5.56036087303032e-15
3.55535918008922e+05	2.55328651288678e-16,-5.45237924445899e-15
3.56900679975323e+05	2.49341442354015e-16,-5.34651404459999e-15
3.58270680723886e+05	2.43496080747355e-16,-5.24272325864395e-15
3.59645940364225e+05	2.37789160139444e-16,-5.14096572057227e-15
3.61026479083149e+05	2.32217357450055e-16,-5.04120109559965e-15
3.62412317144957e+05	2.26777430767109e-16,-4.94338986299142e-15
3.63803474891731e+05	2.21466217319290e-16,-4.84749329924712e-15
3.65199972743643e+05	2.16280631500753e-16,-4.75347346164246e-15
3.66601831199246e+05	2.11217662946526e-16,-4.66129317212150e-15
3.68009070835780e+05	2.06274374657265e-16,-4.57091600153141e-15
3.69421712309474e+05	2.01447901172051e-16,-4.48230625419220e-15
3.70839776355847e+05	1.96735446787951e-16,-4.39542895279403e-15
3.72263283790015e+05	1.92134283825119e-16,-4.31024982361488e-15
3.73692255506992e+05	1.87641750936218e-16,-4.22673528205149e-15
3.75126712482002e+05	1.83255251458997e-16,-4.14485241845671e-15
3.76566675770785e+05	1.78972251810891e-16,-4.06456898427650e-15
3.78012166509904e+05	1.74790279924521e-16,-3.98585337848000e-15
3.79463205917058e+05	1.70706923723040e-16,-3.90867463427626e-15
3.80919815291392e+05	1.66719829634256e-16,-3.83300240611129e-15
3.82382016013810e+05	1.62826701142520e-16,-3.75880695693938e-15
3.83849829547290e+05	1.59025297377396e-16,-3.68605914576259e-15
3.85323277437195e+05	1.55313431738139e-16,-3.61473041543267e-15
3.86802381311595e+05	1.51688970553044e-16,-3.54479278070953e-15
3.88287162881580e+05	1.48149831772762e-16,-3.47621881657079e-15
3.89777643941582e+05	1.44693983696685e-16,-3.40898164676693e-15
3.91273846369691e+05	1.41319443731543e-16,-3.34305493261661e-15
3.92775792127980e+05	1.38024277181370e-16,-3.27841286203703e-15
3.94283503262825e+05	1.34806596068030e-16,-3.21503013880417e-15
3.95797001905229e+05	1.31664557981487e-16,-3.15288197203795e-15
3.97316310271149e+05	1.28596364959073e-16,-3.09194406590741e-15
3.98841450661818e+05	1.25600262392980e-16,-3.03219260955120e-15
4.00372445464075e+05	1.22674537965253e-16,-2.97360426720863e-15
4.01909317150695e+05	1.19817520609563e-16,-2.91615616855686e-15
4.03452088280716e+05	1.17027579499084e-16,-2.85982589924960e-15
4.05000781499770e+05	1.14303123059775e-16,-2.80459149165318e-15
4.06555419540419e+05	1.11642598008427e-16,-2.75043141577553e-15
4.08116025222484e+05	1.09044488414833e-16,-2.69732457038415e-15
4.09682621453385e+05	1.06507314787449e-16,-2.64525027430873e-15
4.11255231228471e+05	1.04029633181953e-16,-2.59418825792469e-15
4.12833877631364e+05	1.01610034332109e-16,-2.54411865481365e-15
4.14418583834295e+05	9.92471428023520e-17,-2.49502199359700e-15
4.16009373098441e+05	9.69396161615482e-17,-2.44687918993897e-15
4.17606268774272e+05	9.46861441773844e-17,-2.39967153871544e-15
4.19209294301891e+05	9.24854480308510e-17,-2.35338070634507e-15
4.20818473211378e+05	9.03362795503089e-17,-2.30798872327921e-15
4.22433829123136e+05	8.82374204646362e-17,-2.26347797664715e-15
4.24055385748236e+05	8.61876816749689e-17,-2.21983120305356e-15
4.25683166888769e+05	8.41859025445571e-17,-2.17703148152468e-15
4.27317196438189e+05	8.22309502062766e-17,-2.13506222660024e-15
4.28957498381672e+05	8.03217188873444e-17,-2.09390718156790e-15
4.30604096796461e+05	7.84571292507972e-17,-2.05355041183732e-15
4.32257015852222e+05	7.66361277533098e-17,-2.01397629845069e-15
4.33916279811399e+05	7.48576860189348e-17,-1.97516953172704e-15
4.35581913029571e+05	7.31208002283584e-17,-1.93711510503732e-15
4.37253939955807e+05	7.14244905232794e-17,-1.89979830870760e-15
4.38932385133028e+05	6.97678004255259e-17,-1.86320472404758e-15
4.40617273198363e+05	6.81497962705379e-17,-1.82732021750184e-15
4.42308628883516e+05	6.65695666548479e-17,-1.79213093492121e-15
4.44006477015125e+05	6.50262218972099e-17,-1.75762329595163e-15
4.45710842515127e+05	6.35188935130255e-17,-1.72378398853823e-15
4.47421750401126e+05	6.20467337017363e-17,-1.69059996354195e-15
4.49139225786757e+05	6.06089148468519e-17,-1.65805842946657e-15
4.50863293882058e+05	5.92046290282936e-17,-1.62614684729355e-15
4.52593979993837e+05	5.78330875467462e-17,-1.59485292542276e-15
4.54331309526045e+05	5.64935204597127e-17,-1.56416461471651e-15
4.56075307980151e+05	5.51851761289770e-17,-1.53407010364495e-15
4.57826000955510e+05	5.39073207791893e-17,-1.50455781353067e-15
4.59583414149745e+05	5.26592380672930e-17,-1.47561639389038e-15
4.61347573359124e+05	5.14402286625198e-17,-1.44723471787156e-15
4.63118504478934e+05	5.02496098366897e-17,-1.41940187778231e-15
4.64896233503863e+05	4.90867150645562e-17,-1.39210718071220e-15
4.66680786528386e+05	4.79508936339436e-17,-1.36534014424243e-15
4.68472189747141e+05	4.68415102654333e-17,-1.33909049224325e-15
4.70270469455318e+05	4.57579447413578e-17,-1.31334815075698e-15
4.72075652049044e+05	4.46995915438713e-17,-1.28810324396467e-15
4.73887764025771e+05	4.36658595018682e-17,-1.26334609023489e-15
4.75706831984663e+05	4.26561714465304e-17,-1.23906719825263e-15
4.77532882626989e+05	4.16699638752844e-17,-1.21525726322698e-15
4.79365942756511e+05	4.07066866239643e-17,-1.19190716317566e-15
4.81206039279883e+05	3.97658025469687e-17,-1.16900795528498e-15
4.83053199207042e+05	3.88467872052186e-17,-1.14655087234361e-15
4.84907449651605e+05	3.79491285617185e-17,-1.12452731924858e-15
4.86768817831268e+05	3.70723266845323e-17,-1.10292886958210e-15
4.88637331068205e+05	3.62158934569904e-17,-1.08174726225763e-15
4.90513016789469e+05	3.53793522949469e-17,-1.06097439823394e-15
4.92395902527393e+05	3.45622378709131e-17,-1.04060233729542e-15
4.94286015919999e+05	3.37640958448960e-17,-1.02062329489774e-15
4.96183384711399e+05	3.29844826017748e-17,-1.00102963907699e-15
4.98088036752201e+05	3.22229649950556e-17,-9.81813887421447e-16
4.99999999999925e+05	3.14791200968435e-17,-9.62968704104367e-16
5.01919302519406e+05	3.07525349538797e-17,-9.44486896976668e-16
5.03845972483210e+05	3.00428063494942e-17,-9.26361414718257e-16
5.05780038172045e+05	2.93495405713260e-17,-9.08585344046781e-16
5.07721527975179e+05	2.86723531846696e-17,-8.91151906982614e-16
5.09670470390854e+05	2.80108688113090e-17,-8.74054458168935e-16
5.11626894026707e+05	2.73647209137025e-17,-8.57286482245746e-16
5.13590827600186e+05	2.67335515843882e-17,-8.40841591276741e-16
5.15562299938977e+05	2.61170113404794e-17,-8.24713522227920e-16
5.17541339981422e+05	2.55147589231268e-17,-8.08896134496897e-16
5.19527976776946e+05	2.49264611018226e-17,-7.93383407491854e-16
5.21522239486484e+05	2.43517924834304e-17,-7.78169438259130e-16
5.23524157382908e+05	2.37904353258220e-17,-7.63248439158438e-16
5.25533759851457e+05	2.32420793560095e-17,-7.48614735584741e-16
5.27551076390167e+05	2.27064215926615e-17,-7.34262763735825e-16
5.29576136610309e+05	2.21831661728966e-17,-7.20187068424645e-16
5.31608970236815e+05	2.16720241832481e-17,-7.06382300935508e-16
5.33649607108724e+05	2.11727134946991e-17,-6.92843216923215e-16
5.35698077179612e+05	2.06849586016865e-17,-6.79564674354276e-16
5.37754410518036e+05	2.02084904649789e-17,-6.66541631489338e-16
5.39818637307975e+05	1.97430463583309e-17,-6.53769144905990e-16
5.41890787849271e+05	1.92883697188243e-17,-6.41242367561103e-16
5.43970892558077e+05	1.88442100008036e-17,-6.28956546891934e-16
5.46058981967299e+05	1.84103225333194e-17,-6.16907022955164e-16
5.48155086727050e+05	1.79864683809937e-17,-6.05089226603122e-16
5.50259237605093e+05	1.75724142082235e-17,-5.93498677696434e-16
5.52371465487300e+05	1.71679321466409e-17,-5.82130983352346e-16
5.54491801378098e+05	1.67727996657512e-17,-5.70981836228008e-16
5.56620276400932e+05	1.63867994466706e-17,-5.60047012838001e-16
5.58756921798713e+05	1.60097192588887e-17,-5.49322371905407e-16
5.60901768934285e+05	1.56413518399818e-17,-5.38803852745756e-16
5.63054849290879e+05	1.52814947782050e-17,-5.28487473683163e-16
5.65216194472579e+05	1.49299503978937e-17,-5.18369330498020e-16
5.67385836204785e+05	1.45865256476059e-17,-5.08445594905586e-16
5.69563806334676e+05	1.42510319909383e-17,-4.98712513064864e-16
5.71750136831683e+05	1.39232852999521e-17,-4.89166404117144e-16
5.73944859787953e+05	1.36031057511446e-17,-4.79803658753612e-16
5.76148007418822e+05	1.32903177239045e-17,-4.70620737811433e-16
5.78359612063288e+05	1.29847497013921e-17,-4.61614170897737e-16
5.80579706184486e+05	1.26862341737835e-17,-4.52780555040950e-16
5.82808322370165e+05	1.23946075438236e-17,-4.44116553368901e-16
5.85045493333165e+05	1.21097100346309e-17,-4.35618893813172e-16
5.87291251911896e+05	1.18313855996995e-17,-4.27284367839175e-16
5.89545631070823e+05	1.15594818350456e-17,-4.19109829201408e-16
5.91808663900950e+05	1.12938498934467e-17,-4.11092192723410e-16
5.94080383620302e+05	1.10343444007226e-17,-4.03228433101895e-16
5.96360823574416e+05	1.07808233740089e-17,-3.95515583734600e-16
5.98650017236828e+05	1.05331481419752e-17,-3.87950735571343e-16
6.00947998209568e+05	1.02911832669406e-17,-3.80531035987849e-16
6.03254800223650e+05	1.00547964688416e-17,-3.73253687681868e-16
6.05570457139567e+05	9.82385855100599e-18,-3.66115947591144e-16
6.07895002947790e+05	9.59824332769196e-18,-3.59115125832799e-16
6.10228471769265e+05	9.37782755334675e-18,-3.52248584663688e-16
6.12570897855917e+05	9.16249085354596e-18,-3.45513737461322e-16
6.14922315591148e+05	8.95211565757162e-18,-3.38908047724930e-16
6.17282759490347e+05	8.74658713259032e-18,-3.32429028096267e-16
6.19652264201391e+05	8.54579311939257e-18,-3.26074239399763e-16
6.22030864505159e+05	8.34962406965582e-18,-3.19841289701631e-16
6.24418595316039e+05	8.15797298469486e-18,-3.13727833387555e-16
6.26815491682441e+05	7.97073535566361e-18,-3.07731570258575e-16
6.29221588787313e+05	7.78780910517339e-18,-3.01850244644822e-16
6.31636921948656e+05	7.60909453029405e-18,-2.96081644536727e-16
6.34061526620043e+05	7.43449424690431e-18,-2.90423600733368e-16
6.36495438391139e+05	7.26391313535932e-18,-2.84873986007605e-16
6.38938692988224e+05	7.09725828744371e-18,-2.79430714287670e-16
6.41391326274716e+05	6.93443895457937e-18,-2.74091739854885e-16
6.43853374251701e+05	6.77536649725779e-18,-2.68855056557173e-16
6.46324873058457e+05	6.61995433566797e-18,-2.63718697038071e-16
6.48805858972986e+05	6.46811790149083e-18,-2.58680731980909e-16
6.51296368412548e+05	6.31977459083262e-18,-2.53739269367872e-16
6.53796437934194e+05	6.17484371826982e-18,-2.48892453753632e-16
6.56306104235304e+05	6.03324647197914e-18,-2.44138465553278e-16
6.58825404154124e+05	5.89490586992659e-18,-2.39475520344238e-16
6.61354374670306e+05	5.75974671709034e-18,-2.34901868181932e-16
6.63893052905456e+05	5.62769556369275e-18,-2.30415792928875e-16
6.66441476123671e+05	5.49868066441735e-18,-2.26015611596952e-16
6.68999681732093e+05	5.37263193858744e-18,-2.21699673702631e-16
6.71567707281454e+05	5.24948093128323e-18,-2.17466360634818e-16
6.74145590466629e+05	5.12916077537523e-18,-2.13314085035141e-16
6.76733369127189e+05	5.01160615445204e-18,-2.09241290190383e-16
6.79331081247954e+05	4.89675326662113e-18,-2.05246449436850e-16
6.81938764959557e+05	4.78453978916206e-18,-2.01328065576413e-16
6.84556458538994e+05	4.67490484401155e-18,-1.97484670304011e-16
6.87184200410196e+05	4.56778896406078e-18,-1.93714823646373e-16
6.89822029144586e+05	4.46313406024565e-18,-1.90017113411750e-16
6.92469983461648e+05	4.36088338941092e-18,-1.86390154650425e-16
6.95128102229494e+05	4.26098152293005e-18,-1.82832589125795e-16
6.97796424465437e+05	4.16337431606265e-18,-1.79343084795815e-16
7.00474989336560e+05	4.06800887803210e-18,-1.75920335304597e-16
7.03163836160294e+05	3.97483354280616e-18,-1.72563059483963e-16
7.05863004404995e+05	3.88379784056395e-18,-1.69270000864753e-16
7.08572533690521e+05	3.79485246983290e-18,-1.66039927197697e-16
7.11292463788816e+05	3.70794927027991e-18,-1.62871629983663e-16
7.14022834624492e+05	3.62304119614117e-18,-1.59763924013094e-16
7.16763686275416e+05	3.54008229027538e-18,-1.56715646914449e-16
7.19515058973298e+05	3.45902765882570e-18,-1.53725658711471e-16
7.22276993104282e+05	3.37983344647607e-18,-1.50792841389118e-16
7.25049529209539e+05	3.30245681228758e-18,-1.47916098467963e-16
7.27832707985860e+05	3.22685590610150e-18,-1.45094354586927e-16
7.30626570286256e+05	3.15298984549514e-18,-1.42326555094143e-16
7.33431157120557e+05	3.08081869327791e-18,-1.39611665645827e-16
7.36246509656012e+05	3.01030343551435e-18,-1.36948671812971e-16
7.39072669217896e+05	2.94140596006207e-18,-1.34336578695717e-16
7.41909677290116e+05	2.87408903561211e-18,-1.31774410545260e-16
7.44757575515816e+05	2.80831629122004e-18,-1.29261210393123e-16
7.47616405697997e+05	2.74405219631609e-18,-1.26796039687668e-16
7.50486209800120e+05	2.68126204118307e-18,-1.24377977937694e-16
7.53367029946731e+05	2.61991191789103e-18,-1.22006122362989e-16
7.56258908424073e+05	2.55996870167773e-18,-1.19679587551690e-16
7.59161887680709e+05	2.50140003276470e-18,-1.17397505124325e-16
7.62076010328149e+05	2.44417429859819e-18,-1.15159023404402e-16
7.65001319141467e+05	2.38826061650548e-18,-1.12963307095411e-16
7.67937857059936e+05	2.33362881675628e-18,-1.10809536964130e-16
7.70885667187657e+05	2.28024942602001e-18,-1.08696909530084e-16
7.73844792794187e+05	2.22809365120948e-18,-1.06624636761062e-16
7.76815277315182e+05	2.17713336370184e-18,-1.04591945774558e-16
7.79797164353027e+05	2.12734108392803e-18,-1.02598078545022e-16
7.82790497677481e+05	2.07868996632196e-18,-1.00642291616812e-16
7.85795321226318e+05	2.03115378462096e-18,-9.87238558227242e-17
7.88811679105970e+05	1.98470691750924e-18,-9.68420560080098e-17
7.91839615592179e+05	1.93932433459633e-18,-9.49961907597478e-17
7.94879175130641e+05	1.89498158272258e-18,-9.31855721414876e-17
7.97930402337664e+05	1.85165477258396e-18,-9.14095254330486e-17
8.00993342000819e+05	1.80932056566883e-18,-8.96673888753780e-17
8.04068039079599e+05	1.76795616149915e-18,-8.79585134203675e-17
8.07154538706079e+05	1.72753928516914e-18,-8.62822624855308e-17
8.10252886185577e+05	1.68804817517423e-18,-8.46380117134482e-17
8.13363126997323e+05	1.64946157152368e-18,-8.30251487358831e-17
8.16485306795121e+05	1.61175870413007e-18,-8.14430729424801e-17
8.19619471408024e+05	1.57491928146912e-18,-7.98911952539539e-17
8.22765666841002e+05	1.53892347950371e-18,-7.83689378996822e-17
8.25923939275624e+05	1.50375193086562e-18,-7.68757341996157e-17
8.29094335070727e+05	1.46938571428919e-18,-7.54110283504195e-17
8.32276900763104e+05	1.43580634429084e-18,-7.39742752157660e-17
8.35471683068186e+05	1.40299576108870e-18,-7.25649401206948e-17
8.38678728880722e+05	1.37093632075681e-18,-7.11824986499625e-17
8.41898085275474e+05	1.33961078560831e-18,-6.98264364503026e-17
8.45129799507905e+05	1.30900231480225e-18,-6.84962490365206e-17
8.48373919014874e+05	1.27909445516883e-18,-6.71914416013472e-17
8.51630491415329e+05	1.24987113224796e-18,-6.59115288289792e-17
8.54899564511010e+05	1.22131664153605e-18,-6.46560347122327e-17
8.58181186287148e+05	1.19341563993629e-18,-6.34244923732403e-17
8.61475404913173e+05	1.16615313740754e-18,-6.22164438876221e-17
8.64782268743415e+05	1.13951448880725e-18,-6.10314401120629e-17
8.68101826317819e+05	1.11348538592384e-18,-5.98690405152292e-17
8.71434126362655e+05	1.08805184969416e-18,-5.87288130119606e-17
8.74779217791235e+05	1.06320022260160e-18,-5.76103338006717e-17
8.78137149704628e+05	1.03891716125072e-18,-5.65131872039016e-17
8.81507971392384e+05	1.01518962911425e-18,-5.54369655119506e-17
8.84891732333256e+05	9.92004889448435e-19,-5.43812688295423e-17
8.88288482195927e+05	9.69350498372704e-19,-5.33457049254538e-17
8.91698270839737e+05	9.47214298110005e-19,-5.23298890850547e-17
8.95121148315416e+05	9.25584410383871e-19,-5.13334439656990e-17
8.98557164865822e+05	9.04449229968668e-19,-5.03559994549139e-17
9.02006370926671e+05	8.83797418389417e-19,-4.93971925313315e-17
9.05468817127287e+05	8.63617897767675e-19,-4.84566671283095e-17
9.08944554291335e+05	8.43899844810119e-19,-4.75340740001884e-17
9.12433633437575e+05	8.24632684936448e-19,-4.66290705911344e-17
9.15936105780608e+05	8.05806086543395e-19,-4.57413209065176e-17
9.19452022731625e+05	7.87409955401649e-19,-4.48704953867753e-17
9.22981435899167e+05	7.69434429182597e-19,-4.40162707837128e-17
9.26524397089878e+05	7.51869872111866e-19,-4.31783300391949e-17
9.30080958309269e+05	7.34706869746698e-19,-4.23563621661795e-17
9.33651171762478e+05	7.17936223874280e-19,-4.15500621320504e-17
9.37235089855039e+05	7.01548947528196e-19,-4.07591307442021e-17
9.40832765193649e+05	6.85536260120283e-19,-3.99832745378343e-17
9.44444250586942e+05	6.69889582685158e-19,-3.92222056659137e-17
9.48069599046264e+05	6.54600533234829e-19,-3.84756417912579e-17
9.51708863786450e+05	6.39660922220814e-19,-3.77433059807053e-17
9.55362098226606e+05	6.25062748101248e-19,-3.70249266013241e-17
9.59029355990893e+05	6.10798193010579e-19,-3.63202372186274e-17
9.62710690909312e+05	5.96859618529410e-19,-3.56289764967498e-17
9.66406157018500e+05	5.83239561552204e-19,-3.49508881005510e-17
9.70115808562516e+05	5.69930730250542e-19,-3.42857205996074e-17
9.73839699993641e+05	5.56926000129746e-19,-3.36332273740559e-17
9.77577885973178e+05	5.44218410176652e-19,-3.29931665222529e-17
9.81330421372253e+05	5.31801159096454e-19,-3.23653007702137e-17
9.85097361272620e+05	5.19667601636531e-19,-3.17493973827993e-17
9.88878760967470e+05	5.07811244995231e-19,-3.11452280766135e-17
9.92674675962242e+05	4.96225745313645e-19,-3.05525689345802e-17
9.96485161975441e+05	4.84904904248448e-19,-2.99712003221663e-17
1.00031027493945e+06	4.73842665623911e-19,-2.94009068052203e-17
1.00415007100136e+06	4.63033112161249e-19,-2.88414770693919e-17
1.00800460652378e+06	4.52470462283523e-19,-2.82927038411064e-17
1.01187393808568e+06	4.42149066994319e-19,-2.77543838100598e-17
1.01575812248321e+06	4.32063406828509e-19,-2.72263175532074e-17
1.01965721673054e+06	4.22208088873410e-19,-2.67083094602166e-17
1.02357127806070e+06	4.12577843858723e-19,-2.62001676603550e-17
1.02750036392640e+06	4.03167523313625e-19,-2.57017039507858e-17
1.03144453200090e+06	3.93972096789502e-19,-2.52127337262447e-17
1.03540384017885e+06	3.84986649146752e-19,-2.47330759100701e-17
1.03937834657712e+06	3.76206377904206e-19,-2.42625528865605e-17
1.04336810953568e+06	3.67626590649704e-19,-2.38009904346347e-17
1.04737318761844e+06	3.59242702510405e-19,-2.33482176627678e-17
1.05139363961411e+06	3.51050233681446e-19,-2.29040669451795e-17
1.05542952453706e+06	3.43044807011607e-19,-2.24683738592508e-17
1.05948090162822e+06	3.35222145644657e-19,-2.20409771241432e-17
1.06354783035589e+06	3.27578070715072e-19,-2.16217185406007e-17
1.06763037041668e+06	3.20108499096901e-19,-2.12104429319074e-17
1.07172858173631e+06	3.12809441204523e-19,-2.08069980859827e-17
1.07584252447056e+06	3.05676998844091e-19,-2.04112346985885e-17
1.07997225900612e+06	2.98707363114513e-19,-2.00230063176293e-17
1.08411784596148e+06	2.91896812356795e-19,-1.96421692885229e-17
1.08827934618782e+06	2.85241710150649e-19,-1.92685827006214e-17
1.09245682076990e+06	2.78738503357254e-19,-1.89021083346619e-17
1.09665033102695e+06	2.72383720207118e-19,-1.85426106112278e-17
1.10085993851361e+06	2.66173968431981e-19,-1.81899565401996e-17
1.10508570502078e+06	2.60105933439758e-19,-1.78440156711786e-17
1.10932769257656e+06	2.54176376531507e-19,-1.75046600448615e-17
1.11358596344715e+06	2.48382133159467e-19,-1.71717641453508e-17
1.11786058013775e+06	2.42720111225203e-19,-1.68452048533801e-17
1.12215160539353e+06	2.37187289416942e-19,-1.65248614004387e-17
1.12645910220047e+06	2.31780715585183e-19,-1.62106153237775e-17
1.13078313378636e+06	2.26497505155702e-19,-1.59023504222781e-17
1.13512376362169e+06	2.21334839579088e-19,-1.55999527131705e-17
1.13948105542057e+06	2.16289964815965e-19,-1.53033103895811e-17
1.14385507314171e+06	2.11360189857070e-19,-1.50123137788965e-17
1.14824588098932e+06	2.06542885277394e-19,-1.47268553019257e-17
1.15265354341405e+06	2.01835481823582e-19,-1.44468294328476e-17
1.15707812511398e+06	1.97235469033839e-19,-1.41721326599262e-17
1.16151969103551e+06	1.92740393889584e-19,-1.39026634469800e-17
1.16597830637438e+06	1.88347859498116e-19,-1.36383221955917e-17
1.17045403657655e+06	1.84055523805586e-19,-1.33790112080421e-17
1.17494694733922e+06	1.79861098339561e-19,-1.31246346509555e-17
